,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,material,plan_date,element,data_element_planif,message,needs,qte_available,date_reordo,supplier,customer,product_id,planning_approval_id,element_stock_stkcli,plan_date_week,plan_date_month,plan_date_year,plan_date_year_week,plan_date_year_month
1299,237663,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512003,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1302,237666,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512004,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1305,237669,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512005,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1308,237672,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512006,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1311,237675,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512007,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1314,237678,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512008,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1317,237681,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512009,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1320,237684,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512010,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1323,237687,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512013,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1326,237690,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512014,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1329,237693,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512015,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1332,237696,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512016,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1335,237699,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512017,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1338,237702,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512018,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1341,237705,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512020,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1344,237708,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512021,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1347,237711,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512022,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1350,237714,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512023,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1353,237717,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512024,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1356,237720,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512025,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1359,237723,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512027,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1362,237726,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512028,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1365,237729,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512029,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1368,237732,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512030,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1371,237735,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512031,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1374,237738,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512032,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1377,237741,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512033,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1380,237744,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512034,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1383,237747,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512035,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1386,237750,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512037,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1389,237753,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512040,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1392,237756,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512041,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1395,237759,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512042,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1398,237762,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512044,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1401,237765,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512045,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1404,237768,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512046,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1407,237771,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512047,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1410,237774,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512048,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1413,237777,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512049,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1416,237780,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512050,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1419,237783,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512051,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1422,237786,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512052,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1425,237789,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512053,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1428,237792,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512054,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1431,237795,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512057,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1434,237798,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512058,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1437,237801,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512059,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1440,237804,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512060,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1443,237807,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512061,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1446,237810,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512062,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1449,237813,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512063,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1452,237816,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512064,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1455,237819,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512065,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1458,237822,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512066,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1461,237825,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512067,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1464,237828,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512068,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1467,237831,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512069,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1470,237834,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512071,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1473,237837,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512072,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1476,237840,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512073,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1479,237843,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512074,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1482,237846,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512075,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1485,237849,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512076,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1488,237852,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512077,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1491,237855,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512078,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1494,237858,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512079,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1497,237861,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512080,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1500,237864,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512081,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1503,237867,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512082,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1506,237870,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512083,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1509,237873,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512084,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1512,237876,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512087,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1515,237879,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512088,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1518,237882,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512090,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1521,237885,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512091,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1524,237888,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512092,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1527,237891,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512093,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1530,237894,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512094,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1533,237897,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512095,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1536,237900,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512096,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1539,237903,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512097,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1542,237906,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512098,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1545,237909,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512099,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1548,237912,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512101,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1551,237915,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512102,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1554,237918,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512103,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1557,237921,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512104,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
1560,237924,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,Marwa,False,Marwa,2023-01-18 11:12:42.275375,2023-01-18 11:12:42.275375,Marwa,IS0023355M,2022-06-09,StkCli,A310512105,,0.0,0.0,,,C57600,25,144,true,23,6,2022,2022-W23,2022-M6
