,division,profit_centre,order,material,designation,order_type,order_quantity,date_start_plan,date_end_plan,fixation,date_reordo,message,order_stat,customer_order,date_end_real,AllocatedTime,Leadtime,workstation,Allocated_Time_On_Workstation,Smooth_Family,Ranking,Freeze_end_date,Remain_to_do,closed
367,2110,105,981234357,IS0023355M,105A-93VU,KD,1,2022-10-17,2022-10-18,X,2022-10-24,15.0,None,A310511462,,2.0,2.0,2,2.0,1,2022-10-24,,,False
368,2110,105,981234362,IS0023355M,105A-93VU,KD,1,2022-10-19,2022-10-20,X,2022-10-26,15.0,None,A310511480,,2.0,2.0,2,2.0,1,2022-10-26,,,False
369,2110,105,981241148,IS0023355M,105A-93VU,KD,1,2022-10-18,2022-10-19,X,2022-10-26,15.0,None,A310511485,,2.0,2.0,2,2.0,1,2022-10-26,,,False
370,2110,105,981234344,IS0023355M,105A-93VU,KD,1,2022-10-19,2022-10-20,X,2022-10-27,15.0,None,A310511427,,2.0,2.0,2,2.0,1,2022-10-27,,,False
371,2110,105,981234368,IS0023355M,105A-93VU,KD,1,2022-10-20,2022-10-21,X,2022-10-27,15.0,None,A310511502,,2.0,2.0,2,2.0,1,2022-10-27,,,False
372,2110,105,981234349,IS0023355M,105A-93VU,KD,1,2022-10-21,2022-10-24,X,2022-10-28,15.0,None,A310511445,,2.0,2.0,2,2.0,1,2022-10-28,,,False
373,2110,105,981234356,IS0023355M,105A-93VU,KD,1,2022-10-21,2022-10-24,X,2022-10-31,15.0,None,A310511460,,2.0,2.0,2,2.0,1,2022-10-31,,,False
374,2110,105,981234309,IS0023355M,105A-93VU,KD,1,2022-11-01,2022-11-02,X,2022-10-31,10.0,None,A310511347,,2.0,2.0,2,2.0,1,2022-10-31,,,False
375,2110,105,981241151,IS0023355M,105A-93VU,KD,1,2022-10-24,2022-10-25,X,2022-11-01,15.0,None,A310511498,,2.0,2.0,2,2.0,1,2022-11-01,,,False
376,2110,105,981234351,IS0023355M,105A-93VU,KD,1,2022-10-25,2022-10-26,X,2022-11-01,15.0,None,A310511448,,2.0,2.0,2,2.0,1,2022-11-01,,,False
377,2110,105,981234375,IS0023355M,105A-93VU,KD,1,2022-10-25,2022-10-26,X,2022-11-02,15.0,None,A310511535,,2.0,2.0,2,2.0,1,2022-11-02,,,False
378,2110,105,981234369,IS0023355M,105A-93VU,KD,1,2022-10-26,2022-10-27,X,2022-11-03,15.0,None,A310511506,,2.0,2.0,2,2.0,1,2022-11-03,,,False
379,2110,105,981234376,IS0023355M,105A-93VU,KD,1,2022-10-27,2022-10-28,X,2022-11-04,15.0,None,A310511580,,2.0,2.0,2,2.0,1,2022-11-04,,,False
380,2110,105,981234360,IS0023355M,105A-93VU,KD,1,2022-10-27,2022-10-28,X,2022-11-04,15.0,None,A310511470,,2.0,2.0,2,2.0,1,2022-11-04,,,False
381,2110,105,981234370,IS0023355M,105A-93VU,KD,1,2022-10-28,2022-10-31,X,2022-11-07,15.0,None,A310511509,,2.0,2.0,2,2.0,1,2022-11-07,,,False
382,2110,105,981234371,IS0023355M,105A-93VU,KD,1,2022-10-31,2022-11-01,X,2022-11-08,15.0,None,A310511518,,2.0,2.0,2,2.0,1,2022-11-08,,,False
383,2110,105,982054075,IS0023355M,105A-93VU,KD,1,2022-11-08,2022-11-09,None,,,None,A310511471,,2.0,2.0,2,2.0,1,2022-11-09,,,False
384,2110,105,981234367,IS0023355M,105A-93VU,KD,1,2022-11-09,2022-11-10,X,2022-11-09,10.0,None,A310511500,,2.0,2.0,2,2.0,1,2022-11-09,,,False
385,2110,105,981234359,IS0023355M,105A-93VU,KD,1,2022-10-31,2022-11-01,X,2022-11-10,15.0,None,A310511468,,2.0,2.0,2,2.0,1,2022-11-10,,,False
386,2110,105,981234355,IS0023355M,105A-93VU,KD,1,2022-11-02,2022-11-03,X,2022-11-11,15.0,None,A310511458,,2.0,2.0,2,2.0,1,2022-11-11,,,False
387,2110,105,981234373,IS0023355M,105A-93VU,KD,1,2022-11-02,2022-11-03,X,2022-11-11,15.0,None,A310511526,,2.0,2.0,2,2.0,1,2022-11-11,,,False
388,2110,105,981234372,IS0023355M,105A-93VU,KD,1,2022-11-03,2022-11-04,X,2022-11-11,15.0,None,A310511523,,2.0,2.0,2,2.0,1,2022-11-11,,,False
389,2110,105,981187848,IS0023355M,105A-93VU,KD,1,2022-11-07,2022-11-08,X,2022-11-14,15.0,None,A310511533,,2.0,2.0,2,2.0,1,2022-11-14,,,False
390,2110,105,981187820,IS0023355M,105A-93VU,KD,1,2022-11-15,2022-11-16,X,2022-11-14,10.0,None,A310511391,,2.0,2.0,2,2.0,1,2022-11-14,,,False
391,2110,105,981234374,IS0023355M,105A-93VU,KD,1,2022-11-07,2022-11-08,X,2022-11-14,15.0,None,A310511530,,2.0,2.0,2,2.0,1,2022-11-14,,,False
392,2110,105,980908313,IS0023355M,105A-93VU,KD,1,2022-11-04,2022-11-07,X,2022-11-15,15.0,None,A310511473,,2.0,2.0,2,2.0,1,2022-11-15,,,False
393,2110,105,981187847,IS0023355M,105A-93VU,KD,1,2022-11-08,2022-11-09,X,2022-11-15,15.0,None,A310511532,,2.0,2.0,2,2.0,1,2022-11-15,,,False
394,2110,105,981234354,IS0023355M,105A-93VU,KD,1,2022-11-10,2022-11-11,X,2022-11-18,15.0,None,A310511457,,2.0,2.0,2,2.0,1,2022-11-18,,,False
395,2110,105,981187882,IS0023355M,105A-93VU,KD,1,2022-11-09,2022-11-10,X,2022-11-18,15.0,None,A310511624,,2.0,2.0,2,2.0,1,2022-11-18,,,False
396,2110,105,981241152,IS0023355M,105A-93VU,KD,1,2022-11-11,2022-11-14,X,2022-11-21,15.0,None,A310511540,,2.0,2.0,2,2.0,1,2022-11-21,,,False
397,2110,105,981187851,IS0023355M,105A-93VU,KD,1,2022-11-11,2022-11-14,X,2022-11-25,15.0,None,A310511541,,2.0,2.0,2,2.0,1,2022-11-25,,,False
398,2110,105,981241147,IS0023355M,105A-93VU,KD,1,2022-11-14,2022-11-15,X,2022-11-28,15.0,None,A310511475,,2.0,2.0,2,2.0,1,2022-11-28,,,False
399,2110,105,981187841,IS0023355M,105A-93VU,KD,1,2022-11-15,2022-11-16,X,2022-11-29,15.0,None,A310511512,,2.0,2.0,2,2.0,1,2022-11-29,,,False
400,2110,105,981241154,IS0023355M,105A-93VU,KD,1,2022-11-16,2022-11-17,X,2022-11-30,15.0,None,A310511559,,2.0,2.0,2,2.0,1,2022-11-30,,,False
401,2110,105,980908331,IS0023355M,105A-93VU,KD,1,2022-11-17,2022-11-18,X,2022-12-01,15.0,None,A310511503,,2.0,2.0,2,2.0,1,2022-12-01,,,False
402,2110,105,981187817,IS0023355M,105A-93VU,KD,1,2022-11-17,2022-11-18,X,2022-12-09,15.0,None,A310511332,,2.0,2.0,2,2.0,1,2022-12-09,,,False
403,2110,105,981241150,IS0023355M,105A-93VU,KD,1,2022-11-18,2022-11-21,X,2022-12-09,15.0,None,A310511490,,2.0,2.0,2,2.0,1,2022-12-09,,,False
404,2110,105,980908320,IS0023355M,105A-93VU,KD,1,2022-11-21,2022-11-22,X,2022-12-12,15.0,None,A310511487,,2.0,2.0,2,2.0,1,2022-12-12,,,False
405,2110,105,980908326,IS0023355M,105A-93VU,KD,1,2022-11-21,2022-11-22,X,2022-12-12,15.0,None,A310511497,,2.0,2.0,2,2.0,1,2022-12-12,,,False
406,2110,105,982054078,IS0023355M,105A-93VU,KD,1,2022-11-18,2022-11-23,X,2022-12-13,15.0,None,A310511544,,2.0,2.0,2,2.0,1,2022-12-13,,,False
407,2110,105,981241156,IS0023355M,105A-93VU,KD,1,2022-11-23,2022-11-24,X,2022-12-13,15.0,None,A310511572,,2.0,2.0,2,2.0,1,2022-12-13,,,False
408,2110,105,981187858,IS0023355M,105A-93VU,KD,1,2022-11-23,2022-11-24,X,2022-12-14,15.0,None,A310511576,,2.0,2.0,2,2.0,1,2022-12-14,,,False
409,2110,105,980908323,IS0023355M,105A-93VU,KD,1,2022-11-24,2022-11-25,X,2022-12-15,15.0,None,A310511492,,2.0,2.0,2,2.0,1,2022-12-15,,,False
410,2110,105,981187859,IS0023355M,105A-93VU,KD,1,2022-11-25,2022-11-28,X,2022-12-15,15.0,None,A310511579,,2.0,2.0,2,2.0,1,2022-12-15,,,False
411,2110,105,980908355,IS0023355M,105A-93VU,KD,1,2022-11-25,2022-11-28,X,2022-12-16,15.0,None,A310511548,,2.0,2.0,2,2.0,1,2022-12-16,,,False
412,2110,105,981862921,IS0023355M,105A-93VU,KD,1,2022-11-29,2022-11-30,X,2022-12-16,15.0,None,A310511584,,2.0,2.0,2,2.0,1,2022-12-16,,,False
413,2110,105,980908366,IS0023355M,105A-93VU,KD,1,2022-11-28,2022-11-29,X,2022-12-19,15.0,None,A310511564,,2.0,2.0,2,2.0,1,2022-12-19,,,False
414,2110,105,981187852,IS0023355M,105A-93VU,KD,1,2022-11-30,2022-12-01,X,2022-12-19,15.0,None,A310511552,,2.0,2.0,2,2.0,1,2022-12-19,,,False
415,2110,105,981187826,IS0023355M,105A-93VU,KD,1,2022-12-13,2022-12-14,X,2022-12-19,15.0,None,A310511440,,2.0,2.0,2,2.0,1,2022-12-19,,,False
416,2110,105,981187853,IS0023355M,105A-93VU,KD,1,2022-12-01,2022-12-02,X,2022-12-20,15.0,None,A310511553,,2.0,2.0,2,2.0,1,2022-12-20,,,False
417,2110,105,980908259,IS0023355M,105A-93VU,KD,1,2022-11-30,2022-12-01,X,2022-12-21,15.0,None,A310511365,,2.0,2.0,2,2.0,1,2022-12-21,,,False
418,2110,105,981187854,IS0023355M,105A-93VU,KD,1,2022-12-02,2022-12-05,X,2022-12-21,15.0,None,A310511554,,2.0,2.0,2,2.0,1,2022-12-21,,,False
419,2110,105,981187855,IS0023355M,105A-93VU,KD,1,2022-12-05,2022-12-06,X,2022-12-22,15.0,None,A310511555,,2.0,2.0,2,2.0,1,2022-12-22,,,False
420,2110,105,980908375,IS0023355M,105A-93VU,KD,1,2022-12-02,2022-12-05,X,2022-12-23,15.0,None,A310511577,,2.0,2.0,2,2.0,1,2022-12-23,,,False
421,2110,105,981187827,IS0023355M,105A-93VU,KD,1,2022-12-21,2022-12-22,X,2022-12-26,15.0,None,A310511441,,2.0,2.0,2,2.0,1,2022-12-26,,,False
422,2110,105,981187870,IS0023355M,105A-93VU,KD,1,2022-12-06,2022-12-07,X,2022-12-26,15.0,None,A310511603,,2.0,2.0,2,2.0,1,2022-12-26,,,False
423,2110,105,981187867,IS0023355M,105A-93VU,KD,1,2022-12-06,2022-12-07,X,2022-12-26,15.0,None,A310511597,,2.0,2.0,2,2.0,1,2022-12-26,,,False
424,2110,105,982054100,IS0023355M,105A-93VU,KD,1,2022-12-26,2022-12-27,None,,,None,A310511657,,2.0,2.0,2,2.0,1,2022-12-27,,,False
425,2110,105,981241161,IS0023355M,105A-93VU,KD,1,2022-12-07,2022-12-08,X,2022-12-27,15.0,None,A310511600,,2.0,2.0,2,2.0,1,2022-12-27,,,False
426,2110,105,982054105,IS0023355M,105A-93VU,KD,1,2022-12-27,2022-12-28,None,,,None,A310511665,,2.0,2.0,2,2.0,1,2022-12-28,,,False
427,2110,105,980908405,IS0023355M,105A-93VU,KD,1,2022-12-08,2022-12-09,X,2022-12-29,15.0,None,A310511609,,2.0,2.0,2,2.0,1,2022-12-29,,,False
428,2110,105,982054090,IS0023355M,105A-93VU,KD,1,2022-12-28,2022-12-29,None,,,None,A310511635,,2.0,2.0,2,2.0,1,2022-12-29,,,False
429,2110,105,982054095,IS0023355M,105A-93VU,KD,1,2022-12-28,2022-12-29,None,,,None,A310511649,,2.0,2.0,2,2.0,1,2022-12-29,,,False
430,2110,105,981187871,IS0023355M,105A-93VU,KD,1,2022-12-08,2022-12-09,X,2022-12-29,15.0,None,A310511604,,2.0,2.0,2,2.0,1,2022-12-29,,,False
431,2110,105,982054099,IS0023355M,105A-93VU,KD,1,2022-12-29,2022-12-30,None,,,None,A310511655,,2.0,2.0,2,2.0,1,2022-12-30,,,False
432,2110,105,982054133,IS0023355M,105A-93VU,KD,1,2022-12-29,2022-12-30,None,,,None,A310511720,,2.0,2.0,2,2.0,1,2022-12-30,,,False
433,2110,105,981187876,IS0023355M,105A-93VU,KD,1,2022-12-09,2022-12-12,X,2022-12-30,15.0,None,A310511612,,2.0,2.0,2,2.0,1,2022-12-30,,,False
434,2110,105,981187877,IS0023355M,105A-93VU,KD,1,2022-12-12,2022-12-13,X,2023-01-02,15.0,None,A310511613,,2.0,2.0,2,2.0,1,2023-01-02,,,False
435,2110,105,982054080,IS0023355M,105A-93VU,KD,1,2022-12-30,2023-01-02,None,,,None,A310511567,,2.0,2.0,2,2.0,1,2023-01-02,,,False
436,2110,105,982054091,IS0023355M,105A-93VU,KD,1,2022-12-30,2023-01-02,None,,,None,A310511640,,2.0,2.0,2,2.0,1,2023-01-02,,,False
437,2110,105,980908340,IS0023355M,105A-93VU,KD,1,2022-12-12,2022-12-13,X,2023-01-02,15.0,None,A310511524,,2.0,2.0,2,2.0,1,2023-01-02,,,False
438,2110,105,982054102,IS0023355M,105A-93VU,KD,1,2023-01-02,2023-01-03,None,,,None,A310511660,,2.0,2.0,2,2.0,1,2023-01-03,,,False
439,2110,105,982054096,IS0023355M,105A-93VU,KD,1,2023-01-02,2023-01-03,None,,,None,A310511650,,2.0,2.0,2,2.0,1,2023-01-03,,,False
440,2110,105,982054070,IS0023355M,105A-93VU,KD,1,2023-01-03,2023-01-04,None,,,None,A310511402,,2.0,2.0,2,2.0,1,2023-01-04,,,False
441,2110,105,981241164,IS0023355M,105A-93VU,KD,1,2022-12-14,2022-12-15,X,2023-01-04,15.0,None,A310511615,,2.0,2.0,2,2.0,1,2023-01-04,,,False
442,2110,105,980908421,IS0023355M,105A-93VU,KD,1,2022-12-14,2022-12-15,X,2023-01-05,15.0,None,A310511625,,2.0,2.0,2,2.0,1,2023-01-05,,,False
443,2110,105,982054104,IS0023355M,105A-93VU,KD,1,2023-01-04,2023-01-05,None,,,None,A310511664,,2.0,2.0,2,2.0,1,2023-01-05,,,False
444,2110,105,981187880,IS0023355M,105A-93VU,KD,1,2022-12-15,2022-12-16,X,2023-01-05,15.0,None,A310511621,,2.0,2.0,2,2.0,1,2023-01-05,,,False
445,2110,105,982054160,IS0023355M,105A-93VU,KD,1,2023-01-04,2023-01-05,None,,,None,A310511770,,2.0,2.0,2,2.0,1,2023-01-05,,,False
446,2110,105,982054082,IS0023355M,105A-93VU,KD,1,2023-01-05,2023-01-06,None,,,None,A310511575,,2.0,2.0,2,2.0,1,2023-01-06,,,False
447,2110,105,981241166,IS0023355M,105A-93VU,KD,1,2022-12-16,2022-12-19,X,2023-01-06,15.0,None,A310511623,,2.0,2.0,2,2.0,1,2023-01-06,,,False
448,2110,105,981187884,IS0023355M,105A-93VU,KD,1,2022-12-20,2022-12-21,X,2023-01-09,15.0,None,A310511628,,2.0,2.0,2,2.0,1,2023-01-09,,,False
449,2110,105,982054103,IS0023355M,105A-93VU,KD,1,2023-01-06,2023-01-09,None,,,None,A310511662,,2.0,2.0,2,2.0,1,2023-01-09,,,False
450,2110,105,980908433,IS0023355M,105A-93VU,KD,1,2022-12-16,2022-12-19,X,2023-01-09,15.0,None,A310511638,,2.0,2.0,2,2.0,1,2023-01-09,,,False
451,2110,105,982054073,IS0023355M,105A-93VU,KD,1,2023-01-06,2023-01-09,None,,,None,A310511465,,2.0,2.0,2,2.0,1,2023-01-09,,,False
452,2110,105,980908354,IS0023355M,105A-93VU,KD,1,2022-12-19,2022-12-20,X,2023-01-10,15.0,None,A310511547,,2.0,2.0,2,2.0,1,2023-01-10,,,False
453,2110,105,982054110,IS0023355M,105A-93VU,KD,1,2023-01-09,2023-01-10,None,,,None,A310511673,,2.0,2.0,2,2.0,1,2023-01-10,,,False
454,2110,105,982054093,IS0023355M,105A-93VU,KD,1,2023-01-09,2023-01-10,None,,,None,A310511643,,2.0,2.0,2,2.0,1,2023-01-10,,,False
455,2110,105,981187885,IS0023355M,105A-93VU,KD,1,2022-12-20,2022-12-21,X,2023-01-10,15.0,None,A310511629,,2.0,2.0,2,2.0,1,2023-01-10,,,False
456,2110,105,982054071,IS0023355M,105A-93VU,KD,1,2023-01-10,2023-01-11,None,,,None,A310511428,,2.0,2.0,2,2.0,1,2023-01-11,,,False
457,2110,105,982054098,IS0023355M,105A-93VU,KD,1,2023-01-10,2023-01-11,None,,,None,A310511654,,2.0,2.0,2,2.0,1,2023-01-11,,,False
458,2110,105,982054109,IS0023355M,105A-93VU,KD,1,2023-01-11,2023-01-12,None,,,None,A310511672,,2.0,2.0,2,2.0,1,2023-01-12,,,False
459,2110,105,982054112,IS0023355M,105A-93VU,KD,1,2023-01-12,2023-01-13,None,,,None,A310511680,,2.0,2.0,2,2.0,1,2023-01-13,,,False
460,2110,105,982054111,IS0023355M,105A-93VU,KD,1,2023-01-13,2023-01-16,None,,,None,A310511677,,2.0,2.0,2,2.0,1,2023-01-16,,,False
461,2110,105,982054076,IS0023355M,105A-93VU,KD,1,2023-01-13,2023-01-16,None,,,None,A310511478,,2.0,2.0,2,2.0,1,2023-01-16,,,False
462,2110,105,982054126,IS0023355M,105A-93VU,KD,1,2023-01-16,2023-01-17,None,,,None,A310511708,,2.0,2.0,2,2.0,1,2023-01-17,,,False
463,2110,105,982054115,IS0023355M,105A-93VU,KD,1,2023-01-17,2023-01-18,None,,,None,A310511687,,2.0,2.0,2,2.0,1,2023-01-18,,,False
464,2110,105,982054101,IS0023355M,105A-93VU,KD,1,2023-01-18,2023-01-19,None,,,None,A310511658,,2.0,2.0,2,2.0,1,2023-01-19,,,False
465,2110,105,982054114,IS0023355M,105A-93VU,KD,1,2023-01-18,2023-01-19,None,,,None,A310511685,,2.0,2.0,2,2.0,1,2023-01-19,,,False
466,2110,105,982054119,IS0023355M,105A-93VU,KD,1,2023-01-19,2023-01-20,None,,,None,A310511696,,2.0,2.0,2,2.0,1,2023-01-20,,,False
467,2110,105,982054120,IS0023355M,105A-93VU,KD,1,2023-01-20,2023-01-23,None,,,None,A310511697,,2.0,2.0,2,2.0,1,2023-01-23,,,False
468,2110,105,982054122,IS0023355M,105A-93VU,KD,1,2023-01-20,2023-01-23,None,,,None,A310511701,,2.0,2.0,2,2.0,1,2023-01-23,,,False
469,2110,105,982054084,IS0023355M,105A-93VU,KD,1,2023-01-23,2023-01-24,None,,,None,A310511592,,2.0,2.0,2,2.0,1,2023-01-24,,,False
470,2110,105,982054123,IS0023355M,105A-93VU,KD,1,2023-01-24,2023-01-25,None,,,None,A310511703,,2.0,2.0,2,2.0,1,2023-01-25,,,False
471,2110,105,982054094,IS0023355M,105A-93VU,KD,1,2023-01-24,2023-01-25,None,,,None,A310511646,,2.0,2.0,2,2.0,1,2023-01-25,,,False
472,2110,105,982054125,IS0023355M,105A-93VU,KD,1,2023-01-25,2023-01-26,None,,,None,A310511705,,2.0,2.0,2,2.0,1,2023-01-26,,,False
473,2110,105,982054127,IS0023355M,105A-93VU,KD,1,2023-01-25,2023-01-26,None,,,None,A310511709,,2.0,2.0,2,2.0,1,2023-01-26,,,False
474,2110,105,982054161,IS0023355M,105A-93VU,KD,1,2023-01-26,2023-01-27,None,,,None,A310511772,,2.0,2.0,2,2.0,1,2023-01-27,,,False
475,2110,105,982054072,IS0023355M,105A-93VU,KD,1,2023-01-27,2023-01-30,None,,,None,A310511451,,2.0,2.0,2,2.0,1,2023-01-30,,,False
476,2110,105,982054132,IS0023355M,105A-93VU,KD,1,2023-01-27,2023-01-30,None,,,None,A310511717,,2.0,2.0,2,2.0,1,2023-01-30,,,False
477,2110,105,982054131,IS0023355M,105A-93VU,KD,1,2023-01-30,2023-01-31,None,,,None,A310511716,,2.0,2.0,2,2.0,1,2023-01-31,,,False
478,2110,105,982054086,IS0023355M,105A-93VU,KD,1,2023-01-30,2023-01-31,None,,,None,A310511611,,2.0,2.0,2,2.0,1,2023-01-31,,,False
479,2110,105,982054135,IS0023355M,105A-93VU,KD,1,2023-01-31,2023-02-01,None,,,None,A310511724,,2.0,2.0,2,2.0,1,2023-02-01,,,False
480,2110,105,982054116,IS0023355M,105A-93VU,KD,1,2023-02-01,2023-02-02,None,,,None,A310511691,,2.0,2.0,2,2.0,1,2023-02-02,,,False
481,2110,105,982054147,IS0023355M,105A-93VU,KD,1,2023-02-01,2023-02-02,None,,,None,A310511747,,2.0,2.0,2,2.0,1,2023-02-02,,,False
482,2110,105,982054074,IS0023355M,105A-93VU,KD,1,2023-02-02,2023-02-03,None,,,None,A310511466,,2.0,2.0,2,2.0,1,2023-02-03,,,False
483,2110,105,982054117,IS0023355M,105A-93VU,KD,1,2023-02-03,2023-02-06,None,,,None,A310511693,,2.0,2.0,2,2.0,1,2023-02-06,,,False
484,2110,105,982054088,IS0023355M,105A-93VU,KD,1,2023-02-03,2023-02-06,None,,,None,A310511620,,2.0,2.0,2,2.0,1,2023-02-06,,,False
485,2110,105,982054077,IS0023355M,105A-93VU,KD,1,2023-02-03,2023-02-06,None,,,None,A310511494,,2.0,2.0,2,2.0,1,2023-02-06,,,False
486,2110,105,982054136,IS0023355M,105A-93VU,KD,1,2023-02-06,2023-02-07,None,,,None,A310511725,,2.0,2.0,2,2.0,1,2023-02-07,,,False
487,2110,105,982054138,IS0023355M,105A-93VU,KD,1,2023-02-06,2023-02-07,None,,,None,A310511728,,2.0,2.0,2,2.0,1,2023-02-07,,,False
488,2110,105,982054142,IS0023355M,105A-93VU,KD,1,2023-02-07,2023-02-08,None,,,None,A310511736,,2.0,2.0,2,2.0,1,2023-02-08,,,False
489,2110,105,982054139,IS0023355M,105A-93VU,KD,1,2023-02-08,2023-02-09,None,,,None,A310511729,,2.0,2.0,2,2.0,1,2023-02-09,,,False
490,2110,105,982054092,IS0023355M,105A-93VU,KD,1,2023-02-08,2023-02-09,None,,,None,A310511641,,2.0,2.0,2,2.0,1,2023-02-09,,,False
491,2110,105,982054146,IS0023355M,105A-93VU,KD,1,2023-02-09,2023-02-10,None,,,None,A310511746,,2.0,2.0,2,2.0,1,2023-02-10,,,False
492,2110,105,982054145,IS0023355M,105A-93VU,KD,1,2023-02-09,2023-02-10,None,,,None,A310511742,,2.0,2.0,2,2.0,1,2023-02-10,,,False
493,2110,105,982054148,IS0023355M,105A-93VU,KD,1,2023-02-10,2023-02-13,None,,,None,A310511750,,2.0,2.0,2,2.0,1,2023-02-13,,,False
494,2110,105,982054149,IS0023355M,105A-93VU,KD,1,2023-02-13,2023-02-14,None,,,None,A310511753,,2.0,2.0,2,2.0,1,2023-02-14,,,False
495,2110,105,982054150,IS0023355M,105A-93VU,KD,1,2023-02-13,2023-02-14,None,,,None,A310511754,,2.0,2.0,2,2.0,1,2023-02-14,,,False
496,2110,105,982054118,IS0023355M,105A-93VU,KD,1,2023-02-14,2023-02-15,None,,,None,A310511695,,2.0,2.0,2,2.0,1,2023-02-15,,,False
497,2110,105,982054183,IS0023355M,105A-93VU,KD,1,2023-02-15,2023-02-16,None,,,None,A310511815,,2.0,2.0,2,2.0,1,2023-02-16,,,False
498,2110,105,982054155,IS0023355M,105A-93VU,KD,1,2023-02-15,2023-02-16,None,,,None,A310511760,,2.0,2.0,2,2.0,1,2023-02-16,,,False
499,2110,105,982054108,IS0023355M,105A-93VU,KD,1,2023-02-16,2023-02-17,None,,,None,A310511671,,2.0,2.0,2,2.0,1,2023-02-17,,,False
500,2110,105,982054154,IS0023355M,105A-93VU,KD,1,2023-02-16,2023-02-17,None,,,None,A310511759,,2.0,2.0,2,2.0,1,2023-02-17,,,False
501,2110,105,982054140,IS0023355M,105A-93VU,KD,1,2023-02-17,2023-02-20,None,,,None,A310511732,,2.0,2.0,2,2.0,1,2023-02-20,,,False
502,2110,105,982054156,IS0023355M,105A-93VU,KD,1,2023-02-17,2023-02-20,None,,,None,A310511765,,2.0,2.0,2,2.0,1,2023-02-20,,,False
503,2110,105,982054216,IS0023355M,105A-93VU,KD,1,2023-02-20,2023-02-21,None,,,None,A310511865,,2.0,2.0,2,2.0,1,2023-02-21,,,False
504,2110,105,982054157,IS0023355M,105A-93VU,KD,1,2023-02-20,2023-02-21,None,,,None,A310511766,,2.0,2.0,2,2.0,1,2023-02-21,,,False
505,2110,105,982054168,IS0023355M,105A-93VU,KD,1,2023-02-21,2023-02-22,None,,,None,A310511785,,2.0,2.0,2,2.0,1,2023-02-22,,,False
506,2110,105,982054162,IS0023355M,105A-93VU,KD,1,2023-02-22,2023-02-23,None,,,None,A310511773,,2.0,2.0,2,2.0,1,2023-02-23,,,False
507,2110,105,982054181,IS0023355M,105A-93VU,KD,1,2023-02-22,2023-02-23,None,,,None,A310511813,,2.0,2.0,2,2.0,1,2023-02-23,,,False
508,2110,105,982054164,IS0023355M,105A-93VU,KD,1,2023-02-22,2023-02-23,None,,,None,A310511778,,2.0,2.0,2,2.0,1,2023-02-23,,,False
509,2110,105,982054158,IS0023355M,105A-93VU,KD,1,2023-02-22,2023-02-23,None,,,None,A310511767,,2.0,2.0,2,2.0,1,2023-02-23,,,False
510,2110,105,982054079,IS0023355M,105A-93VU,KD,1,2023-02-23,2023-02-24,None,,,None,A310511550,,2.0,2.0,2,2.0,1,2023-02-24,,,False
511,2110,105,982054163,IS0023355M,105A-93VU,KD,1,2023-02-23,2023-02-24,None,,,None,A310511777,,2.0,2.0,2,2.0,1,2023-02-24,,,False
512,2110,105,982054141,IS0023355M,105A-93VU,KD,1,2023-02-24,2023-02-27,None,,,None,A310511734,,2.0,2.0,2,2.0,1,2023-02-27,,,False
513,2110,105,982054172,IS0023355M,105A-93VU,KD,1,2023-02-27,2023-02-28,None,,,None,A310511792,,2.0,2.0,2,2.0,1,2023-02-28,,,False
514,2110,105,982054165,IS0023355M,105A-93VU,KD,1,2023-02-28,2023-03-01,None,,,None,A310511781,,2.0,2.0,2,2.0,1,2023-03-01,,,False
515,2110,105,982054124,IS0023355M,105A-93VU,KD,1,2023-03-01,2023-03-02,None,,,None,A310511704,,2.0,2.0,2,2.0,1,2023-03-02,,,False
516,2110,105,982054081,IS0023355M,105A-93VU,KD,1,2023-03-01,2023-03-02,None,,,None,A310511568,,2.0,2.0,2,2.0,1,2023-03-02,,,False
517,2110,105,982054083,IS0023355M,105A-93VU,KD,1,2023-03-01,2023-03-02,None,,,None,A310511583,,2.0,2.0,2,2.0,1,2023-03-02,,,False
518,2110,105,982054173,IS0023355M,105A-93VU,KD,1,2023-03-02,2023-03-03,None,,,None,A310511793,,2.0,2.0,2,2.0,1,2023-03-03,,,False
519,2110,105,982054170,IS0023355M,105A-93VU,KD,1,2023-03-02,2023-03-03,None,,,None,A310511790,,2.0,2.0,2,2.0,1,2023-03-03,,,False
520,2110,105,982054221,IS0023355M,105A-93VU,KD,1,2023-03-03,2023-03-06,None,,,None,A310511871,,2.0,2.0,2,2.0,1,2023-03-06,,,False
521,2110,105,982054128,IS0023355M,105A-93VU,KD,1,2023-03-06,2023-03-07,None,,,None,A310511710,,2.0,2.0,2,2.0,1,2023-03-07,,,False
522,2110,105,982054137,IS0023355M,105A-93VU,KD,1,2023-03-06,2023-03-07,None,,,None,A310511727,,2.0,2.0,2,2.0,1,2023-03-07,,,False
523,2110,105,982054179,IS0023355M,105A-93VU,KD,1,2023-03-07,2023-03-08,None,,,None,A310511810,,2.0,2.0,2,2.0,1,2023-03-08,,,False
524,2110,105,982054143,IS0023355M,105A-93VU,KD,1,2023-03-08,2023-03-09,None,,,None,A310511737,,2.0,2.0,2,2.0,1,2023-03-09,,,False
525,2110,105,982054175,IS0023355M,105A-93VU,KD,1,2023-03-08,2023-03-09,None,,,None,A310511803,,2.0,2.0,2,2.0,1,2023-03-09,,,False
